A,B,C,D,target
926.0,274.0,319.0,620.0,5199.0
680.0,497.0,842.0,815.0,8283.5
258.0,51.0,226.0,78.0,1916.0
797.0,238.0,632.0,697.0,6513.5
68.0,415.0,14.0,409.0,2064.5
915.0,799.0,656.0,390.0,8092.0
444.0,365.0,931.0,600.0,7538.0
866.0,317.0,43.0,180.0,3168.0
418.0,574.0,162.0,10.0,3383.0
838.0,390.0,802.0,642.0,7819.0
611.0,373.0,426.0,145.0,4688.5
566.0,136.0,984.0,218.0,6787.0
567.0,709.0,946.0,462.0,8684.0
989.0,544.0,87.0,334.0,4546.0
736.0,562.0,132.0,419.0,4446.5
15.0,63.0,878.0,394.0,5200.0
287.0,700.0,470.0,749.0,6147.5
347.0,275.0,961.0,550.0,7149.0
656.0,612.0,517.0,17.0,5758.5
509.0,889.0,329.0,514.0,6101.0
371.0,529.0,560.0,342.0,5642.0
821.0,513.0,50.0,413.0,4050.5
924.0,757.0,227.0,222.0,5587.0
483.0,473.0,651.0,5.0,5647.5
859.0,288.0,217.0,15.0,3689.5
424.0,774.0,554.0,871.0,7246.5
260.0,844.0,560.0,673.0,6861.5
473.0,361.0,618.0,350.0,5644.0
641.0,363.0,762.0,862.0,7474.0
756.0,907.0,924.0,668.0,9855.0
227.0,359.0,768.0,283.0,5795.5
297.0,601.0,42.0,628.0,3549.0
983.0,363.0,76.0,940.0,4845.0
359.0,510.0,291.0,119.0,3881.5
326.0,911.0,98.0,321.0,4356.5
149.0,103.0,511.0,803.0,4366.5
392.0,58.0,847.0,216.0,5517.0
116.0,589.0,607.0,911.0,6400.5
975.0,807.0,505.0,2.0,6899.0
12.0,819.0,123.0,725.0,4183.5
730.0,566.0,428.0,18.0,5325.0
530.0,179.0,246.0,86.0,2956.0
502.0,961.0,854.0,735.0,9259.5
83.0,372.0,273.0,722.0,3730.0
991.0,556.0,74.0,306.0,4479.0
303.0,699.0,823.0,468.0,7520.0
850.0,150.0,172.0,615.0,3932.5
23.0,953.0,518.0,51.0,5571.5
424.0,365.0,231.0,43.0,3162.5
183.0,145.0,533.0,394.0,4057.0
707.0,337.0,788.0,194.0,6656.0
554.0,54.0,6.0,741.0,2411.5
147.0,469.0,342.0,405.0,4018.5
191.0,242.0,450.0,699.0,4406.5
103.0,723.0,272.0,167.0,3985.5
428.0,346.0,342.0,288.0,4036.0
89.0,625.0,304.0,623.0,4507.5
932.0,298.0,658.0,247.0,6418.5
944.0,246.0,665.0,566.0,6800.0
495.0,723.0,901.0,74.0,7775.0
410.0,268.0,207.0,720.0,3739.0
702.0,787.0,102.0,33.0,4324.5
725.0,331.0,242.0,169.0,3906.5
581.0,350.0,387.0,300.0,4597.0
405.0,858.0,329.0,474.0,5740.0
896.0,611.0,923.0,161.0,8481.5
366.0,285.0,197.0,503.0,3326.5
119.0,520.0,825.0,75.0,6035.5
22.0,356.0,359.0,213.0,3226.5
392.0,729.0,795.0,974.0,8407.0
268.0,29.0,601.0,448.0,4300.0
55.0,22.0,375.0,424.0,2687.0
898.0,633.0,264.0,301.0,5466.5
164.0,328.0,762.0,627.0,6062.5
453.0,327.0,194.0,258.0,3244.0
734.0,443.0,619.0,217.0,6217.5
461.0,745.0,989.0,171.0,8358.5
410.0,404.0,210.0,472.0,3790.0
296.0,302.0,975.0,471.0,7079.5
925.0,163.0,178.0,178.0,3496.0
58.0,148.0,172.0,371.0,1976.5
969.0,78.0,728.0,611.0,6728.5
520.0,23.0,755.0,995.0,6376.5
176.0,58.0,178.0,637.0,2371.5
467.0,466.0,930.0,208.0,7294.0
444.0,71.0,534.0,391.0,4357.5
32.0,405.0,256.0,835.0,3811.5
554.0,576.0,10.0,177.0,3151.5
267.0,160.0,389.0,593.0,3848.5
658.0,284.0,349.0,658.0,4900.0
280.0,899.0,358.0,890.0,6382.0
957.0,265.0,844.0,180.0,7199.0
169.0,480.0,345.0,409.0,4116.5
686.0,622.0,74.0,335.0,4110.5
116.0,401.0,178.0,909.0,3688.5
202.0,641.0,933.0,497.0,7737.5
574.0,351.0,599.0,743.0,6310.5
528.0,323.0,833.0,804.0,7396.0
158.0,952.0,462.0,647.0,6452.5
832.0,126.0,661.0,503.0,6101.5
707.0,136.0,385.0,761.0,4888.5
752.0,707.0,856.0,34.0,7956.0
411.0,856.0,10.0,746.0,4559.0
437.0,571.0,227.0,251.0,4098.5
843.0,377.0,920.0,755.0,8549.5
570.0,199.0,641.0,988.0,6424.0
809.0,934.0,390.0,3.0,6374.5
980.0,877.0,881.0,498.0,9743.0
649.0,672.0,527.0,871.0,7255.5
527.0,606.0,735.0,182.0,6820.0
591.0,201.0,632.0,795.0,6137.5
309.0,525.0,316.0,854.0,5054.0
504.0,302.0,359.0,337.0,4214.5
205.0,804.0,891.0,49.0,7350.5
910.0,302.0,900.0,929.0,8619.5
693.0,83.0,120.0,907.0,3595.5
299.0,542.0,4.0,290.0,2679.0
885.0,987.0,367.0,280.0,6986.0
256.0,634.0,92.0,461.0,3565.5
252.0,10.0,191.0,479.0,2207.5
503.0,744.0,200.0,785.0,5415.5
648.0,518.0,557.0,223.0,5969.5
79.0,491.0,439.0,934.0,5227.0
662.0,509.0,980.0,387.0,8331.5
794.0,754.0,779.0,981.0,9216.5
899.0,359.0,218.0,696.0,5009.0
860.0,300.0,428.0,668.0,5762.0
947.0,325.0,111.0,1.0,3425.5
291.0,247.0,905.0,194.0,6139.0
720.0,462.0,573.0,131.0,5887.5
536.0,583.0,346.0,737.0,5656.5
437.0,993.0,336.0,464.0,6229.0
907.0,180.0,885.0,365.0,7326.5
599.0,523.0,855.0,415.0,7664.5
311.0,792.0,177.0,778.0,5050.0
967.0,474.0,661.0,292.0,7099.0
201.0,788.0,192.0,857.0,5011.5
612.0,433.0,254.0,455.0,4475.5
919.0,368.0,102.0,256.0,3836.0
190.0,755.0,643.0,243.0,6224.5
695.0,28.0,765.0,868.0,6601.0
798.0,192.0,980.0,529.0,7865.5
297.0,614.0,629.0,697.0,6626.5
939.0,828.0,969.0,527.0,9997.5
265.0,274.0,311.0,661.0,3898.5
239.0,276.0,258.0,990.0,4081.0
818.0,777.0,177.0,880.0,6172.0
880.0,506.0,723.0,573.0,7752.5
38.0,766.0,827.0,9.0,6522.5
327.0,642.0,818.0,905.0,8027.5
132.0,219.0,495.0,856.0,4680.0
665.0,363.0,815.0,509.0,7257.5
289.0,100.0,657.0,919.0,5541.5
697.0,15.0,874.0,786.0,6988.0
365.0,516.0,623.0,152.0,5621.0
462.0,623.0,594.0,720.0,6843.0
244.0,106.0,248.0,489.0,2779.5
939.0,26.0,37.0,362.0,2684.0
528.0,699.0,239.0,726.0,5437.0
277.0,967.0,595.0,901.0,7781.5
912.0,389.0,417.0,255.0,5458.5
269.0,265.0,351.0,294.0,3529.0
171.0,379.0,341.0,697.0,4229.5
771.0,40.0,857.0,412.0,6565.0
331.0,287.0,98.0,180.0,2283.0
141.0,148.0,502.0,863.0,4530.5
243.0,222.0,408.0,231.0,3538.5
874.0,332.0,989.0,504.0,8445.0
797.0,202.0,227.0,63.0,3429.5
584.0,885.0,510.0,90.0,6508.0
202.0,142.0,742.0,944.0,5956.0
207.0,574.0,898.0,486.0,7355.0
858.0,463.0,625.0,67.0,6330.5
606.0,198.0,989.0,616.0,7675.0
734.0,91.0,694.0,346.0,5730.0
811.0,56.0,943.0,914.0,7876.0
465.0,83.0,953.0,121.0,6125.5
356.0,386.0,899.0,42.0,6428.0
11.0,290.0,316.0,431.0,3118.5
695.0,324.0,397.0,135.0,4549.5
306.0,700.0,869.0,728.0,8149.0
317.0,917.0,872.0,167.0,7995.5
238.0,737.0,796.0,966.0,8116.0
217.0,668.0,869.0,554.0,7614.0
237.0,719.0,966.0,142.0,7674.0
861.0,684.0,47.0,748.0,5131.0
704.0,917.0,303.0,759.0,6812.5
347.0,809.0,929.0,872.0,9074.0
935.0,322.0,649.0,127.0,6271.5
35.0,458.0,966.0,284.0,6700.0
967.0,480.0,906.0,670.0,8909.0
511.0,434.0,793.0,615.0,7211.5
111.0,725.0,68.0,988.0,4219.0
842.0,78.0,192.0,895.0,4220.5
664.0,625.0,158.0,208.0,4305.0
348.0,85.0,852.0,633.0,6160.5
761.0,694.0,365.0,883.0,6753.5
945.0,612.0,154.0,563.0,5340.5
127.0,812.0,126.0,419.0,3948.5
827.0,805.0,317.0,349.0,6177.5
823.0,80.0,364.0,470.0,4411.0
649.0,492.0,737.0,925.0,7846.5
438.0,479.0,861.0,816.0,7842.0
950.0,372.0,949.0,889.0,9094.5
24.0,232.0,463.0,769.0,4212.5
209.0,370.0,733.0,264.0,5589.0
443.0,847.0,742.0,890.0,8472.0
259.0,557.0,565.0,147.0,5234.5
633.0,32.0,299.0,291.0,3293.5
319.0,955.0,20.0,841.0,4864.5
825.0,399.0,536.0,308.0,5989.0
121.0,793.0,257.0,778.0,5073.0
250.0,630.0,81.0,548.0,3617.0
503.0,540.0,620.0,469.0,6429.5
746.0,130.0,677.0,256.0,5651.0
148.0,617.0,994.0,432.0,7765.0
421.0,145.0,572.0,326.0,4626.0
489.0,982.0,988.0,688.0,9896.0
438.0,63.0,717.0,54.0,4731.0
175.0,986.0,189.0,77.0,4368.5
280.0,669.0,547.0,209.0,5615.5
885.0,632.0,146.0,540.0,5206.0
609.0,34.0,745.0,374.0,5606.0
680.0,9.0,669.0,259.0,5120.5
798.0,780.0,479.0,31.0,6377.5
68.0,416.0,90.0,937.0,3239.5
838.0,662.0,184.0,773.0,5741.5
990.0,358.0,191.0,170.0,4264.0
17.0,105.0,387.0,107.0,2444.5
184.0,397.0,158.0,182.0,2622.0
586.0,151.0,478.0,32.0,4063.0
789.0,584.0,490.0,95.0,5922.5
489.0,57.0,719.0,740.0,5854.0
516.0,487.0,598.0,819.0,6711.5
156.0,724.0,280.0,771.0,5040.5
408.0,19.0,838.0,830.0,6308.0
937.0,437.0,887.0,685.0,8647.5
123.0,687.0,578.0,968.0,6649.0
652.0,761.0,178.0,50.0,4552.0
171.0,323.0,590.0,464.0,4957.0
255.0,516.0,252.0,262.0,3711.0
810.0,820.0,358.0,281.0,6291.5
431.0,337.0,214.0,921.0,4324.5
193.0,536.0,165.0,892.0,4157.0
702.0,123.0,84.0,122.0,2376.0
687.0,231.0,943.0,622.0,7715.0
692.0,485.0,798.0,777.0,7994.5
712.0,255.0,120.0,611.0,3705.5
462.0,114.0,816.0,33.0,5395.5
392.0,912.0,592.0,416.0,7104.0
183.0,364.0,926.0,886.0,7417.0
385.0,252.0,353.0,264.0,3687.0
200.0,898.0,652.0,344.0,6870.0
852.0,578.0,323.0,843.0,6317.5
978.0,828.0,394.0,5.0,6417.5
374.0,48.0,145.0,563.0,2461.5
918.0,179.0,934.0,15.0,7065.5
176.0,613.0,244.0,269.0,3814.5
69.0,260.0,5.0,862.0,2236.0
474.0,503.0,123.0,616.0,3996.0
959.0,925.0,317.0,205.0,6585.5
665.0,516.0,809.0,96.0,7067.0
647.0,258.0,119.0,116.0,2837.0
679.0,59.0,917.0,720.0,7200.0
495.0,832.0,71.0,793.0,5030.5
488.0,819.0,290.0,292.0,5321.0
781.0,13.0,233.0,749.0,3889.5
203.0,439.0,85.0,986.0,3627.0
197.0,72.0,387.0,57.0,2630.5
445.0,756.0,454.0,709.0,6491.5
8.0,275.0,61.0,790.0,2331.0
853.0,255.0,979.0,597.0,8261.5
942.0,897.0,319.0,548.0,6992.0
541.0,848.0,455.0,527.0,6691.5
724.0,580.0,99.0,388.0,4265.0
231.0,617.0,147.0,695.0,4090.5
492.0,507.0,62.0,35.0,2867.5
476.0,30.0,833.0,492.0,5945.0
250.0,779.0,52.0,980.0,4567.0
376.0,817.0,433.0,994.0,6859.0
295.0,371.0,898.0,720.0,7273.0
801.0,436.0,250.0,387.0,4740.5
46.0,595.0,478.0,942.0,5680.0
703.0,970.0,799.0,605.0,9218.5
986.0,614.0,345.0,715.0,6611.5
356.0,731.0,437.0,351.0,5616.5
268.0,199.0,288.0,556.0,3407.0
728.0,228.0,781.0,729.0,7138.5
810.0,573.0,971.0,811.0,9410.5
702.0,39.0,78.0,856.0,3195.0
531.0,698.0,631.0,388.0,6893.0
617.0,730.0,677.0,662.0,7802.0
372.0,537.0,400.0,765.0,5502.5
873.0,894.0,94.0,622.0,5831.0
527.0,712.0,750.0,1000.0,8440.0
36.0,515.0,531.0,950.0,5697.0
859.0,924.0,583.0,87.0,7535.5
998.0,747.0,357.0,558.0,6859.0
47.0,914.0,238.0,150.0,4251.0
998.0,34.0,619.0,193.0,5482.5
321.0,512.0,738.0,636.0,6822.0
295.0,283.0,8.0,982.0,2952.0
133.0,421.0,634.0,354.0,5230.0
945.0,215.0,340.0,496.0,4979.0
613.0,972.0,707.0,355.0,8209.5
783.0,44.0,974.0,618.0,7495.0
57.0,946.0,667.0,812.0,7505.0
484.0,752.0,179.0,769.0,5272.5
292.0,201.0,453.0,825.0,4689.5
975.0,436.0,407.0,477.0,6008.5
792.0,717.0,785.0,27.0,7700.5
136.0,340.0,421.0,465.0,4094.5
848.0,520.0,419.0,807.0,6561.5
815.0,119.0,4.0,128.0,2199.0
183.0,257.0,662.0,75.0,4559.5
791.0,6.0,516.0,722.0,5263.0
685.0,525.0,813.0,31.0,7056.5
345.0,397.0,115.0,350.0,2981.0
829.0,505.0,686.0,876.0,7917.0
5.0,834.0,59.0,938.0,4214.0
90.0,305.0,227.0,629.0,3173.5
477.0,312.0,259.0,788.0,4367.0
387.0,993.0,342.0,282.0,5886.0
967.0,940.0,683.0,265.0,8566.5
748.0,86.0,170.0,307.0,3064.5
289.0,564.0,155.0,89.0,3178.5
637.0,39.0,745.0,850.0,6391.0
547.0,911.0,633.0,745.0,8109.5
210.0,704.0,433.0,134.0,4898.0
678.0,964.0,983.0,941.0,10574.5
733.0,785.0,562.0,100.0,6781.0
293.0,784.0,875.0,246.0,7682.0
344.0,351.0,30.0,548.0,2713.0
692.0,375.0,137.0,637.0,4149.5
490.0,435.0,896.0,79.0,6883.5
81.0,996.0,162.0,810.0,5175.0
448.0,815.0,237.0,837.0,5781.5
895.0,416.0,663.0,756.0,7487.0
616.0,689.0,462.0,285.0,6036.5
101.0,875.0,398.0,108.0,4979.0
844.0,204.0,295.0,846.0,5044.0
892.0,982.0,279.0,207.0,6435.5
358.0,730.0,264.0,274.0,4637.0
508.0,220.0,939.0,733.0,7470.5
827.0,864.0,417.0,22.0,6364.0
644.0,833.0,792.0,194.0,8038.0
507.0,171.0,617.0,189.0,4895.5
426.0,311.0,917.0,334.0,6871.0
572.0,299.0,79.0,540.0,3246.0
127.0,958.0,7.0,138.0,3370.0
650.0,673.0,413.0,70.0,5489.0
682.0,814.0,292.0,749.0,6389.5
21.0,821.0,24.0,61.0,2716.5
539.0,894.0,577.0,976.0,8109.0
185.0,958.0,712.0,108.0,6966.0
598.0,278.0,276.0,808.0,4622.0
481.0,402.0,532.0,676.0,5842.0
608.0,256.0,464.0,255.0,4686.5
241.0,454.0,246.0,983.0,4548.5
848.0,143.0,765.0,881.0,7271.5
247.0,998.0,682.0,290.0,7333.0
23.0,992.0,889.0,486.0,8196.0
279.0,73.0,243.0,597.0,2887.5
203.0,304.0,1000.0,599.0,7216.5
478.0,730.0,411.0,242.0,5564.0
147.0,305.0,214.0,210.0,2594.0
490.0,587.0,825.0,563.0,7710.5
906.0,134.0,867.0,188.0,6831.0
685.0,121.0,231.0,124.0,3074.0
843.0,332.0,892.0,269.0,7545.5
902.0,852.0,826.0,785.0,9667.5
402.0,975.0,817.0,400.0,8414.0
464.0,396.0,217.0,625.0,4138.5
983.0,227.0,27.0,711.0,3848.5
841.0,776.0,317.0,602.0,6498.0
594.0,639.0,345.0,528.0,5622.0
981.0,116.0,390.0,766.0,5409.0
410.0,593.0,819.0,378.0,7261.0
975.0,320.0,695.0,795.0,7577.5
856.0,310.0,802.0,349.0,7175.5
467.0,275.0,822.0,370.0,6424.0
656.0,293.0,244.0,828.0,4653.0
672.0,405.0,795.0,746.0,7653.0
634.0,859.0,168.0,180.0,4955.0
54.0,115.0,905.0,617.0,5903.5
345.0,173.0,802.0,940.0,6629.0
246.0,738.0,897.0,749.0,8314.5
133.0,771.0,620.0,160.0,5919.0
766.0,526.0,143.0,399.0,4423.5
906.0,12.0,296.0,76.0,3442.0
924.0,742.0,247.0,924.0,6695.0
446.0,696.0,944.0,83.0,7824.5
464.0,166.0,893.0,280.0,6311.0
111.0,494.0,678.0,936.0,6498.0
769.0,870.0,538.0,867.0,8138.5
389.0,257.0,648.0,142.0,5002.0
307.0,779.0,661.0,683.0,7280.5
889.0,289.0,220.0,37.0,3800.5
536.0,23.0,408.0,475.0,3893.5
578.0,257.0,700.0,183.0,5701.5
675.0,5.0,990.0,301.0,6766.5
956.0,797.0,928.0,60.0,9033.0
135.0,734.0,10.0,722.0,3605.0
823.0,860.0,875.0,574.0,9462.0
947.0,204.0,673.0,358.0,6408.0
313.0,203.0,331.0,559.0,3728.5
51.0,524.0,14.0,358.0,2281.0
824.0,599.0,536.0,994.0,7616.0
776.0,465.0,894.0,867.0,8717.5
490.0,500.0,959.0,562.0,8118.0
427.0,685.0,156.0,522.0,4472.0
777.0,478.0,773.0,72.0,6961.0
81.0,716.0,892.0,917.0,8145.5
997.0,771.0,470.0,358.0,7194.0
569.0,314.0,647.0,990.0,6800.0
283.0,512.0,155.0,542.0,3690.0
806.0,85.0,476.0,284.0,4673.0
364.0,249.0,79.0,917.0,3245.5
334.0,127.0,553.0,260.0,4204.0
61.0,611.0,314.0,601.0,4426.5
834.0,149.0,890.0,223.0,6899.5
216.0,270.0,585.0,387.0,4747.5
177.0,831.0,143.0,983.0,5036.5
838.0,942.0,695.0,599.0,8875.5
778.0,220.0,436.0,195.0,4688.5
402.0,262.0,76.0,740.0,3080.0
682.0,993.0,355.0,611.0,7034.5
257.0,482.0,315.0,835.0,4787.5
788.0,968.0,353.0,347.0,6765.5
351.0,752.0,114.0,220.0,3858.0
670.0,960.0,546.0,514.0,7721.0
559.0,885.0,713.0,218.0,7665.0
567.0,920.0,814.0,434.0,8615.0
434.0,904.0,780.0,412.0,8098.0
360.0,374.0,557.0,510.0,5392.0
238.0,920.0,793.0,139.0,7409.5
475.0,659.0,798.0,463.0,7611.5
715.0,94.0,247.0,583.0,3821.5
344.0,61.0,930.0,421.0,6152.5
457.0,587.0,930.0,513.0,8094.5
457.0,82.0,397.0,752.0,4273.0
126.0,687.0,734.0,305.0,6440.5
267.0,332.0,488.0,706.0,5029.0
992.0,513.0,827.0,616.0,8582.0
467.0,843.0,25.0,123.0,3772.5
839.0,904.0,514.0,27.0,7000.5
899.0,866.0,953.0,340.0,9671.0
490.0,816.0,362.0,585.0,6115.5
424.0,28.0,663.0,659.0,5235.5
116.0,177.0,623.0,211.0,4194.5
665.0,184.0,449.0,655.0,5109.5
392.0,951.0,160.0,603.0,5341.5
611.0,200.0,841.0,463.0,6721.5
607.0,283.0,637.0,799.0,6446.5
479.0,777.0,353.0,399.0,5652.5
203.0,50.0,786.0,85.0,4613.5
375.0,391.0,123.0,614.0,3459.0
258.0,915.0,107.0,725.0,4883.5
597.0,532.0,266.0,260.0,4510.0
598.0,652.0,307.0,835.0,5939.5
694.0,461.0,83.0,332.0,3684.0
548.0,711.0,56.0,694.0,4550.0
503.0,25.0,18.0,106.0,1330.0
569.0,23.0,23.0,198.0,1619.0
802.0,181.0,232.0,622.0,4240.0
221.0,997.0,36.0,390.0,4198.0
834.0,527.0,674.0,518.0,7396.0
650.0,719.0,395.0,601.0,6333.5
422.0,525.0,210.0,30.0,3514.0
375.0,577.0,564.0,247.0,5671.5
946.0,147.0,856.0,346.0,7132.0
175.0,432.0,411.0,461.0,4392.5
474.0,801.0,979.0,612.0,9164.0
6.0,856.0,858.0,274.0,7281.0
135.0,294.0,13.0,864.0,2513.0
818.0,412.0,819.0,637.0,7922.5
924.0,291.0,542.0,356.0,5965.0
184.0,46.0,584.0,463.0,4120.5
325.0,843.0,34.0,555.0,4181.5
824.0,172.0,91.0,723.0,3703.5
66.0,630.0,70.0,304.0,2828.0
163.0,62.0,357.0,233.0,2646.5
488.0,974.0,542.0,670.0,7613.0
915.0,298.0,939.0,556.0,8253.0
884.0,855.0,184.0,131.0,5449.5
285.0,800.0,721.0,975.0,8037.5
754.0,776.0,764.0,726.0,8745.0
519.0,451.0,945.0,384.0,7692.0
313.0,670.0,249.0,771.0,5037.5
849.0,571.0,907.0,758.0,9083.0
219.0,357.0,622.0,556.0,5453.0
232.0,672.0,881.0,591.0,7771.5
372.0,266.0,392.0,357.0,4037.5
812.0,325.0,430.0,112.0,4917.0
828.0,882.0,285.0,659.0,6715.5
920.0,327.0,493.0,945.0,6703.5
748.0,329.0,856.0,459.0,7451.5
523.0,176.0,574.0,561.0,5285.5
833.0,423.0,917.0,399.0,8118.5
577.0,699.0,162.0,954.0,5492.0
871.0,234.0,519.0,220.0,5369.0
605.0,665.0,451.0,733.0,6559.5
208.0,547.0,966.0,786.0,8066.0
474.0,548.0,732.0,355.0,6784.5
963.0,716.0,289.0,686.0,6548.0
106.0,380.0,643.0,628.0,5509.0
270.0,962.0,65.0,414.0,4372.0
175.0,856.0,314.0,611.0,5404.5
973.0,755.0,723.0,640.0,8786.0
985.0,673.0,582.0,593.0,7788.5
259.0,28.0,472.0,404.0,3568.0
484.0,631.0,766.0,94.0,6832.0
191.0,715.0,288.0,53.0,4046.5
468.0,459.0,151.0,523.0,3852.5
132.0,126.0,511.0,368.0,3749.0
187.0,918.0,659.0,753.0,7552.5
799.0,719.0,42.0,346.0,4484.0
678.0,548.0,264.0,154.0,4551.0
270.0,466.0,217.0,533.0,3822.5
895.0,385.0,204.0,448.0,4637.0
604.0,247.0,562.0,85.0,4886.5
676.0,642.0,62.0,958.0,5025.0
969.0,431.0,66.0,466.0,4260.0
778.0,909.0,702.0,977.0,9258.5
287.0,262.0,800.0,246.0,5729.0
381.0,237.0,271.0,782.0,4001.0
282.0,334.0,660.0,531.0,5662.5
168.0,292.0,564.0,277.0,4447.5
94.0,56.0,908.0,329.0,5389.5
755.0,260.0,559.0,623.0,6019.5
728.0,955.0,330.0,643.0,6935.5
271.0,226.0,27.0,252.0,1733.0
891.0,587.0,354.0,26.0,5352.0
967.0,842.0,546.0,596.0,8084.0
781.0,705.0,424.0,303.0,6251.5
147.0,829.0,477.0,782.0,6339.0
753.0,868.0,182.0,855.0,6302.5
276.0,50.0,456.0,236.0,3336.0
832.0,423.0,262.0,521.0,5024.5
132.0,753.0,398.0,425.0,5150.5
435.0,97.0,161.0,662.0,2959.0
417.0,953.0,181.0,914.0,5969.0
279.0,547.0,650.0,809.0,6662.5
215.0,859.0,66.0,565.0,4184.5
396.0,646.0,494.0,997.0,6695.5
602.0,481.0,130.0,326.0,3786.0
677.0,577.0,950.0,18.0,7862.0
842.0,615.0,788.0,284.0,7895.0
337.0,701.0,39.0,492.0,3710.0
68.0,116.0,397.0,799.0,3667.5
896.0,105.0,643.0,995.0,6814.5
985.0,419.0,580.0,649.0,7100.5
469.0,236.0,538.0,530.0,5131.0
710.0,274.0,237.0,369.0,3980.5
318.0,41.0,743.0,409.0,5087.5
286.0,804.0,509.0,742.0,6642.0
380.0,539.0,370.0,885.0,5554.5
446.0,139.0,935.0,334.0,6485.0
986.0,639.0,109.0,952.0,5862.0
453.0,135.0,971.0,198.0,6463.0
511.0,296.0,407.0,246.0,4314.0
262.0,743.0,665.0,747.0,7198.5
269.0,820.0,498.0,45.0,5555.5
269.0,190.0,122.0,202.0,2021.0
1.0,821.0,893.0,323.0,7414.5
240.0,955.0,310.0,519.0,5673.5
3.0,183.0,183.0,811.0,2686.5
590.0,860.0,648.0,168.0,7252.0
594.0,760.0,766.0,593.0,8187.5
52.0,869.0,783.0,823.0,7860.5
73.0,807.0,382.0,27.0,4517.5
77.0,150.0,333.0,961.0,3710.5
398.0,959.0,940.0,827.0,9613.5
285.0,86.0,736.0,547.0,5328.5
984.0,318.0,523.0,442.0,6200.0
294.0,984.0,877.0,58.0,8012.0
788.0,51.0,910.0,929.0,7672.5
524.0,780.0,660.0,688.0,7720.0
621.0,808.0,485.0,823.0,7325.5
112.0,950.0,831.0,43.0,7293.5
669.0,388.0,97.0,71.0,3093.5
516.0,818.0,672.0,887.0,8176.5
962.0,724.0,267.0,324.0,5917.0
572.0,899.0,90.0,168.0,4543.0
58.0,91.0,827.0,69.0,4627.5
953.0,348.0,578.0,504.0,6596.0
683.0,765.0,812.0,146.0,7940.0
67.0,551.0,35.0,252.0,2340.0
197.0,561.0,436.0,148.0,4479.0
692.0,223.0,996.0,59.0,7121.5
600.0,669.0,129.0,121.0,4033.5
623.0,361.0,499.0,390.0,5409.0
666.0,178.0,109.0,408.0,3023.0
439.0,176.0,875.0,807.0,6991.5
72.0,925.0,20.0,468.0,3721.0
951.0,10.0,772.0,286.0,6221.0
583.0,526.0,677.0,332.0,6627.0
504.0,336.0,667.0,581.0,6222.5
787.0,442.0,721.0,282.0,6928.0
36.0,265.0,232.0,416.0,2651.0
425.0,839.0,417.0,498.0,6199.0
648.0,909.0,742.0,447.0,8403.5
254.0,731.0,199.0,14.0,3717.0
767.0,99.0,836.0,574.0,6872.0
917.0,227.0,284.0,312.0,4403.0
759.0,395.0,620.0,505.0,6560.5
519.0,260.0,84.0,547.0,3058.5
476.0,464.0,979.0,771.0,8395.5
990.0,180.0,47.0,500.0,3505.0
23.0,490.0,433.0,933.0,5080.5
23.0,265.0,220.0,16.0,1965.0
41.0,657.0,108.0,339.0,3101.5
744.0,708.0,640.0,347.0,7332.5
926.0,925.0,530.0,560.0,8117.0
975.0,62.0,448.0,160.0,4616.0
768.0,951.0,712.0,847.0,9219.5
818.0,130.0,698.0,730.0,6611.0
376.0,652.0,607.0,250.0,6118.0
783.0,674.0,800.0,222.0,7921.0
186.0,175.0,69.0,593.0,2131.5
978.0,743.0,117.0,477.0,5485.5
477.0,212.0,152.0,852.0,3628.0
383.0,220.0,35.0,223.0,1935.5
893.0,62.0,119.0,655.0,3549.5
640.0,165.0,347.0,439.0,4168.5
300.0,607.0,44.0,712.0,3709.0
833.0,633.0,364.0,420.0,6015.0
247.0,616.0,902.0,544.0,7668.0
800.0,572.0,201.0,258.0,4708.0
343.0,590.0,572.0,710.0,6381.0
328.0,273.0,201.0,372.0,3038.0
312.0,368.0,959.0,413.0,7142.5
451.0,467.0,182.0,260.0,3603.0
990.0,301.0,684.0,668.0,7305.0
698.0,36.0,955.0,125.0,6466.5
968.0,463.0,323.0,448.0,5612.0
598.0,256.0,150.0,310.0,3179.0
697.0,789.0,701.0,144.0,7482.0
720.0,578.0,350.0,69.0,5027.5
444.0,946.0,366.0,618.0,6483.0
623.0,356.0,133.0,320.0,3459.0
594.0,558.0,466.0,405.0,5799.5
887.0,665.0,890.0,939.0,9627.5
869.0,733.0,733.0,567.0,8452.5
812.0,559.0,264.0,551.0,5447.5
627.0,754.0,909.0,556.0,8895.0
382.0,986.0,422.0,664.0,6828.0
985.0,248.0,269.0,877.0,5374.5
391.0,357.0,227.0,618.0,3915.0
167.0,105.0,689.0,916.0,5468.0
829.0,58.0,82.0,122.0,2425.0
300.0,249.0,826.0,469.0,6180.5
162.0,471.0,938.0,276.0,6841.0
663.0,808.0,835.0,188.0,8207.0
914.0,691.0,932.0,13.0,8580.5
680.0,559.0,534.0,0.0,5707.0
525.0,157.0,405.0,120.0,3726.0
360.0,91.0,685.0,445.0,5085.5
585.0,711.0,371.0,491.0,5894.5
685.0,3.0,816.0,839.0,6717.5
668.0,399.0,353.0,350.0,4823.0
200.0,489.0,448.0,989.0,5590.5
345.0,528.0,847.0,575.0,7371.5
144.0,777.0,824.0,957.0,8174.5
606.0,285.0,77.0,176.0,2716.0
352.0,523.0,104.0,58.0,2880.0
