A,B,C,D,target
302.0,640.0,182.0,320.0,3914.0
614.0,706.0,906.0,449.0,8549.5
181.0,593.0,834.0,724.0,7397.0
811.0,369.0,829.0,417.0,7499.5
904.0,901.0,287.0,774.0,7107.0
243.0,603.0,796.0,725.0,7362.5
457.0,157.0,368.0,458.0,3912.0
44.0,661.0,462.0,559.0,5219.5
271.0,680.0,752.0,701.0,7393.5
867.0,389.0,173.0,278.0,4183.0
721.0,537.0,162.0,833.0,5112.5
97.0,520.0,987.0,217.0,7014.5
406.0,412.0,488.0,113.0,4657.5
22.0,483.0,515.0,345.0,4585.5
548.0,105.0,992.0,554.0,7202.0
496.0,787.0,508.0,340.0,6403.0
672.0,229.0,719.0,430.0,6271.0
657.0,632.0,898.0,258.0,8087.0
489.0,930.0,555.0,936.0,7947.0
186.0,960.0,385.0,818.0,6404.0
600.0,933.0,526.0,348.0,7151.0
96.0,760.0,400.0,100.0,4622.0
782.0,555.0,392.0,551.0,6015.5
315.0,205.0,26.0,400.0,1975.0
288.0,596.0,597.0,164.0,5595.0
396.0,873.0,689.0,671.0,7862.5
403.0,95.0,842.0,972.0,6759.0
630.0,880.0,445.0,516.0,6899.0
621.0,715.0,470.0,416.0,6361.0
375.0,776.0,50.0,691.0,4364.5
209.0,354.0,339.0,990.0,4660.0
339.0,512.0,363.0,884.0,5355.0
964.0,111.0,758.0,567.0,6901.5
547.0,509.0,955.0,571.0,8252.5
741.0,863.0,695.0,104.0,7702.0
39.0,281.0,803.0,891.0,6272.5
225.0,955.0,424.0,64.0,5531.0
28.0,510.0,561.0,665.0,5388.5
420.0,483.0,703.0,197.0,6099.5
622.0,202.0,298.0,265.0,3737.5
127.0,898.0,913.0,685.0,8540.5
750.0,259.0,359.0,368.0,4624.0
350.0,492.0,631.0,427.0,5971.5
314.0,995.0,393.0,648.0,6550.0
890.0,214.0,954.0,580.0,8062.0
18.0,370.0,978.0,630.0,6981.0
40.0,182.0,556.0,7.0,3416.5
70.0,230.0,386.0,599.0,3658.5
479.0,517.0,460.0,192.0,5097.0
577.0,257.0,996.0,208.0,7217.0
906.0,75.0,420.0,789.0,5320.5
330.0,388.0,783.0,444.0,6405.0
102.0,680.0,239.0,834.0,4690.0
271.0,566.0,151.0,357.0,3530.5
380.0,902.0,972.0,714.0,9397.0
282.0,274.0,844.0,211.0,5922.5
858.0,771.0,995.0,166.0,9253.0
543.0,185.0,401.0,382.0,4219.0
887.0,546.0,181.0,655.0,5299.5
831.0,307.0,565.0,575.0,6270.5
505.0,63.0,158.0,591.0,2875.5
435.0,323.0,409.0,388.0,4466.0
221.0,225.0,135.0,453.0,2471.5
396.0,441.0,757.0,50.0,5975.0
391.0,839.0,83.0,947.0,5134.5
232.0,689.0,926.0,613.0,8080.5
253.0,139.0,142.0,248.0,2005.0
984.0,405.0,286.0,73.0,4722.5
594.0,416.0,934.0,364.0,7652.0
507.0,154.0,320.0,531.0,3872.5
430.0,110.0,942.0,145.0,6117.5
354.0,862.0,160.0,265.0,4491.5
439.0,793.0,400.0,493.0,5996.5
0.0,882.0,940.0,852.0,8624.0
142.0,188.0,38.0,345.0,1555.5
22.0,748.0,183.0,787.0,4383.5
422.0,16.0,577.0,203.0,4081.5
423.0,648.0,16.0,628.0,3812.0
464.0,804.0,826.0,641.0,8431.5
460.0,397.0,232.0,167.0,3521.5
158.0,227.0,108.0,174.0,1798.0
939.0,37.0,176.0,902.0,4222.0
555.0,147.0,765.0,275.0,5788.5
478.0,402.0,933.0,878.0,8144.0
847.0,547.0,53.0,287.0,4030.5
317.0,47.0,555.0,720.0,4630.0
891.0,477.0,159.0,113.0,4177.5
382.0,953.0,80.0,147.0,4243.5
422.0,995.0,949.0,144.0,8790.0
830.0,70.0,986.0,676.0,7814.0
247.0,890.0,868.0,119.0,7682.5
775.0,405.0,727.0,837.0,7655.5
464.0,539.0,462.0,626.0,5794.0
577.0,14.0,794.0,710.0,6231.0
256.0,524.0,416.0,210.0,4479.0
470.0,266.0,375.0,575.0,4475.5
496.0,706.0,330.0,74.0,4871.0
361.0,229.0,435.0,656.0,4568.0
620.0,396.0,974.0,25.0,7335.5
575.0,548.0,548.0,790.0,6719.0
205.0,314.0,241.0,543.0,3371.5
891.0,527.0,601.0,448.0,7040.0
263.0,816.0,443.0,567.0,6039.5
418.0,153.0,203.0,331.0,2806.5
982.0,560.0,850.0,639.0,8852.5
433.0,24.0,429.0,184.0,3359.0
443.0,335.0,1000.0,274.0,7302.0
681.0,931.0,540.0,434.0,7506.0
690.0,407.0,46.0,868.0,4133.0
17.0,196.0,998.0,502.0,6365.0
626.0,493.0,870.0,293.0,7520.5
179.0,958.0,458.0,349.0,6045.5
597.0,780.0,311.0,734.0,6190.0
268.0,91.0,784.0,517.0,5504.5
463.0,129.0,338.0,753.0,4132.5
539.0,862.0,800.0,142.0,7877.0
374.0,441.0,656.0,87.0,5481.5
894.0,744.0,464.0,185.0,6617.5
651.0,14.0,850.0,948.0,7016.0
119.0,19.0,911.0,144.0,5066.0
892.0,31.0,498.0,510.0,5132.0
151.0,498.0,537.0,274.0,4892.0
798.0,250.0,41.0,858.0,3838.0
820.0,581.0,859.0,166.0,7927.0
416.0,837.0,92.0,604.0,4709.0
985.0,657.0,108.0,380.0,5051.0
383.0,650.0,120.0,677.0,4331.5
253.0,740.0,800.0,250.0,7101.0
731.0,399.0,160.0,216.0,3783.0
652.0,593.0,232.0,927.0,5633.5
136.0,218.0,660.0,572.0,5084.0
376.0,157.0,731.0,393.0,5467.5
323.0,516.0,626.0,434.0,5975.0
545.0,197.0,41.0,17.0,1911.5
257.0,896.0,698.0,154.0,6923.0
812.0,570.0,744.0,714.0,8125.0
859.0,611.0,50.0,766.0,4950.0
532.0,714.0,596.0,715.0,7258.5
30.0,610.0,220.0,49.0,3063.5
832.0,780.0,734.0,881.0,8995.5
632.0,339.0,185.0,922.0,4589.0
121.0,716.0,328.0,864.0,5326.0
317.0,323.0,352.0,606.0,4272.0
975.0,653.0,383.0,254.0,6205.0
583.0,978.0,548.0,74.0,6951.0
752.0,993.0,479.0,419.0,7506.5
287.0,87.0,422.0,349.0,3468.5
568.0,42.0,775.0,142.0,5350.0
266.0,62.0,709.0,461.0,4954.5
193.0,102.0,200.0,171.0,1948.5
173.0,114.0,164.0,534.0,2309.0
617.0,474.0,38.0,924.0,4232.0
846.0,955.0,514.0,730.0,8222.0
810.0,153.0,474.0,752.0,5577.0
976.0,332.0,813.0,247.0,7383.5
410.0,741.0,298.0,544.0,5349.0
219.0,362.0,77.0,638.0,2866.0
628.0,141.0,246.0,474.0,3620.0
412.0,987.0,914.0,18.0,8382.0
113.0,659.0,766.0,595.0,6925.5
354.0,626.0,812.0,915.0,8018.5
669.0,915.0,593.0,274.0,7459.0
985.0,136.0,650.0,582.0,6501.0
143.0,601.0,246.0,484.0,4045.0
745.0,553.0,393.0,593.0,6003.5
698.0,753.0,472.0,674.0,7026.0
305.0,473.0,135.0,923.0,4088.5
639.0,416.0,644.0,625.0,6683.5
422.0,957.0,378.0,208.0,5917.0
658.0,519.0,227.0,681.0,5029.5
820.0,186.0,424.0,431.0,4964.5
539.0,492.0,977.0,104.0,7595.0
250.0,91.0,471.0,377.0,3693.5
693.0,541.0,3.0,563.0,3868.5
761.0,568.0,442.0,865.0,6733.5
759.0,8.0,953.0,715.0,7379.5
484.0,628.0,843.0,589.0,7950.5
917.0,542.0,133.0,368.0,4677.0
704.0,555.0,904.0,819.0,8821.5
832.0,363.0,109.0,939.0,4706.5
413.0,880.0,458.0,719.0,6834.5
992.0,89.0,36.0,57.0,2516.5
960.0,942.0,808.0,899.0,10134.5
203.0,667.0,63.0,510.0,3487.0
544.0,503.0,212.0,132.0,3855.0
373.0,412.0,379.0,301.0,4328.5
591.0,251.0,662.0,784.0,6421.0
351.0,552.0,148.0,771.0,4254.5
458.0,813.0,982.0,259.0,8653.5
443.0,514.0,170.0,500.0,4028.0
411.0,798.0,686.0,787.0,7826.5
208.0,17.0,699.0,73.0,4071.5
837.0,610.0,313.0,807.0,6279.5
700.0,540.0,328.0,802.0,5863.0
12.0,356.0,944.0,166.0,6061.0
666.0,60.0,609.0,677.0,5572.5
757.0,71.0,342.0,137.0,3642.5
602.0,60.0,531.0,237.0,4394.5
3.0,588.0,169.0,454.0,3296.0
700.0,861.0,655.0,572.0,8116.0
611.0,609.0,997.0,216.0,8358.0
496.0,215.0,481.0,168.0,4294.0
483.0,842.0,706.0,822.0,8255.0
826.0,648.0,608.0,982.0,8109.0
897.0,504.0,260.0,60.0,4696.0
55.0,919.0,841.0,752.0,8200.0
605.0,9.0,887.0,539.0,6480.5
739.0,863.0,607.0,123.0,7286.5
122.0,314.0,325.0,263.0,3205.5
705.0,136.0,350.0,6.0,3577.0
283.0,78.0,798.0,564.0,5636.0
417.0,933.0,309.0,517.0,5953.5
718.0,648.0,901.0,92.0,8023.0
968.0,78.0,219.0,521.0,4046.5
568.0,84.0,631.0,250.0,4918.0
96.0,283.0,609.0,279.0,4504.5
375.0,106.0,545.0,247.0,4163.5
76.0,47.0,669.0,690.0,4673.0
704.0,426.0,213.0,994.0,5242.0
408.0,749.0,379.0,519.0,5736.5
781.0,766.0,111.0,627.0,5355.5
350.0,287.0,365.0,306.0,3845.0
113.0,9.0,982.0,928.0,6555.0
395.0,648.0,570.0,244.0,5950.0
536.0,197.0,68.0,46.0,2072.0
897.0,501.0,82.0,549.0,4530.5
772.0,182.0,890.0,603.0,7444.5
395.0,885.0,371.0,694.0,6341.0
739.0,909.0,610.0,781.0,8426.5
983.0,593.0,954.0,167.0,8765.5
929.0,369.0,707.0,220.0,6830.0
545.0,993.0,869.0,263.0,8808.5
398.0,254.0,715.0,884.0,6459.0
901.0,492.0,275.0,788.0,5835.0
593.0,753.0,842.0,552.0,8483.0
193.0,706.0,52.0,172.0,3022.0
864.0,57.0,912.0,654.0,7440.0
947.0,629.0,944.0,681.0,9522.5
24.0,495.0,693.0,459.0,5686.5
337.0,126.0,877.0,69.0,5540.5
317.0,923.0,670.0,592.0,7641.0
482.0,190.0,74.0,455.0,2586.5
532.0,258.0,555.0,220.0,4943.0
49.0,483.0,513.0,464.0,4808.0
424.0,309.0,328.0,929.0,4808.5
858.0,986.0,977.0,287.0,9989.5
410.0,443.0,137.0,982.0,4307.0
439.0,649.0,435.0,345.0,5517.5
558.0,483.0,588.0,454.0,6186.0
806.0,592.0,979.0,207.0,8593.5
312.0,101.0,162.0,651.0,2713.5
679.0,493.0,411.0,770.0,6047.0
646.0,11.0,459.0,893.0,4959.5
304.0,955.0,548.0,812.0,7431.0
729.0,320.0,948.0,508.0,7920.0
519.0,712.0,578.0,748.0,7186.0
686.0,121.0,239.0,378.0,3497.0
195.0,539.0,47.0,914.0,3613.0
525.0,800.0,41.0,155.0,3887.5
807.0,928.0,761.0,180.0,8473.0
778.0,376.0,532.0,655.0,6326.5
242.0,958.0,487.0,793.0,6982.5
69.0,176.0,111.0,693.0,2260.5
732.0,328.0,251.0,877.0,5018.5
552.0,161.0,972.0,27.0,6487.5
774.0,205.0,967.0,552.0,7826.0
123.0,586.0,224.0,941.0,4535.5
877.0,19.0,726.0,50.0,5516.0
915.0,677.0,52.0,608.0,5033.0
495.0,463.0,867.0,142.0,6927.0
872.0,714.0,286.0,709.0,6379.5
751.0,747.0,771.0,2.0,7601.0
860.0,244.0,388.0,56.0,4476.0
56.0,37.0,903.0,882.0,6061.0
838.0,533.0,128.0,141.0,4126.5
409.0,797.0,275.0,482.0,5307.0
303.0,959.0,366.0,661.0,6304.5
122.0,311.0,780.0,379.0,5645.5
218.0,275.0,580.0,13.0,4180.5
830.0,546.0,354.0,73.0,5177.5
619.0,509.0,113.0,379.0,3898.5
777.0,726.0,0.0,443.0,4396.5
241.0,744.0,277.0,821.0,5330.5
203.0,941.0,687.0,290.0,7099.0
131.0,875.0,70.0,44.0,3303.0
928.0,705.0,788.0,961.0,9352.5
822.0,546.0,858.0,232.0,7920.0
339.0,345.0,36.0,866.0,3192.0
221.0,86.0,879.0,12.0,5113.0
821.0,126.0,38.0,428.0,2852.0
81.0,268.0,250.0,607.0,3126.5
915.0,365.0,652.0,434.0,6836.0
835.0,171.0,875.0,29.0,6601.5
970.0,408.0,123.0,738.0,4886.0
851.0,366.0,624.0,331.0,6416.5
744.0,822.0,48.0,548.0,5016.0
645.0,512.0,509.0,269.0,5774.5
548.0,762.0,559.0,788.0,7359.0
480.0,373.0,231.0,112.0,3402.0
643.0,417.0,140.0,314.0,3708.0
811.0,612.0,18.0,582.0,4421.0
938.0,399.0,483.0,802.0,6691.0
471.0,253.0,649.0,87.0,5076.5
290.0,911.0,860.0,352.0,8141.0
891.0,59.0,797.0,85.0,6071.5
146.0,512.0,232.0,817.0,4213.5
990.0,498.0,960.0,492.0,9012.0
208.0,636.0,787.0,473.0,6968.5
174.0,453.0,150.0,4.0,2463.0
444.0,804.0,43.0,13.0,3534.5
202.0,910.0,562.0,120.0,6124.0
193.0,36.0,277.0,691.0,2915.5
407.0,851.0,746.0,789.0,8280.5
816.0,873.0,602.0,449.0,7934.5
100.0,663.0,308.0,210.0,4044.0
602.0,295.0,75.0,798.0,3661.0
16.0,133.0,668.0,296.0,4215.0
701.0,970.0,407.0,414.0,6968.0
921.0,17.0,663.0,819.0,6436.5
59.0,127.0,246.0,905.0,3086.5
911.0,199.0,65.0,943.0,4158.5
867.0,973.0,366.0,758.0,7620.0
780.0,143.0,151.0,77.0,2859.5
622.0,73.0,982.0,691.0,7409.5
525.0,722.0,8.0,412.0,3874.0
575.0,458.0,122.0,575.0,3996.5
405.0,564.0,23.0,733.0,3716.5
858.0,914.0,771.0,698.0,9360.0
21.0,303.0,506.0,465.0,4178.5
155.0,895.0,687.0,13.0,6449.5
707.0,294.0,698.0,45.0,5853.5
1.0,349.0,412.0,138.0,3316.0
413.0,341.0,131.0,984.0,3980.0
202.0,978.0,853.0,497.0,8348.5
711.0,43.0,589.0,863.0,5790.5
891.0,575.0,570.0,364.0,6903.0
633.0,491.0,547.0,413.0,6093.5
884.0,979.0,202.0,727.0,6805.5
918.0,38.0,45.0,759.0,3313.5
729.0,75.0,188.0,282.0,3046.0
844.0,861.0,442.0,256.0,6865.0
